방류기간,기관,품종,방류구분,방류물량1,단위,방류물량2,단위,사업비-국비(천원),사업비-지방비-광역시비(천원),사업비-지방비-도비(천원),사업비-지방비-구비(천원),사업비-지방비-시군구(천원),사업비-지방비-기타(천원),사업비-지방비-소계(천원),사업비-민간(천원),사업비-자담(천원),사업비-총액(천원),계약단가(원),기초단가(공고단가)(원),크기(cm 이상),체중(gram),사업구분,사업명,담당자,전화번호,방류장소명,업체명,사업자번호,대표자,업체주소,비고
2023-09-25 ~ 2023-09-25,강원특별자치도 영월군,동자개,매입방류,20000,마리,0,,0,0,4581,0,873,0,5454,0,0,5454,272.7,310,전장 4.5,0.95~1.11,지자체사업/수산종자관리사업,수산종자매입방류,조영호,033-370-7828,강원특별자치도 영월군 한반도면 신천리 636,,,,,동자개 치어 방류
2023-09-25 ~ 2023-09-25,강원특별자치도 영월군,동자개,매입방류,20000,마리,0,,0,0,4581,0,873,0,5454,0,0,5454,272.7,310,전장 4.5,0.95~1.11,지자체사업/수산종자관리사업,수산종자매입방류,조영호,033-370-7828,강원특별자치도 영월군 한반도면 광전리 1048,,,,,동자개 치어 방류
2023-09-25 ~ 2023-09-25,강원특별자치도 영월군,동자개,매입방류,20000,마리,0,,0,0,4581,0,873,0,5454,0,0,5454,272.7,310,전장 4.5,0.95~1.11,지자체사업/수산종자관리사업,수산종자매입방류,조영호,033-370-7828,강원특별자치도 영월군 주천면 주천리 1127,,,,,동자개 치어 방류
2023-07-24 ~ 2023-07-24,강원특별자치도 인제군,뱀장어,매입방류,19608,마리,0,,0,0,92400,0,17600,0,110000,0,0,110000,5610,5792.91,전장 13.9,2.10~2.10,지자체사업/수산종자관리사업,수산종자매입방류,박수용,033-460-4712,강원특별자치도 인제군 남면 빙어마을길 48-12,,,,,"사  업  명: 2023년 내수면 수산종자 매입방류사업
방류품종: 뱀장어
방  류  량: 19,608미
방류장소: 인제군 남면 소양호 일원
사  업  비: 110,000천원(도비 92,400, 군비 17,600)"
2023-01-01 ~ 2023-12-31,강원특별자치도 인제군,쏘가리,매입방류,64378,마리,0,,0,0,0,0,60000,0,60000,0,0,60000,932,1048.71,전장 4.49,0.526~0.526,지자체사업/수산종자관리사업,수산종자매입방류,박수용,033-460-4712,강원특별자치도 인제군 남면 빙어마을길 48-12,,,,,"사  업  명: 2023년 내수면 향토어종 방류사업
방류품종: 쏘가리
방  류  량: 64,378미
방류장소: 인제군 남면 소양호 일원
사  업  비: 60,000천원(군비)"
2023-09-18 ~ 2023-09-18,강원특별자치도 인제군,동자개,무상방류,55000,마리,0,,0,0,0,0,0,0,0,0,0,0,0,0,전장 4,,지자체사업/수산종자관리사업,무상방류,박수용,033-460-4712,강원특별자치도 인제군 남면 빙어마을길 48-12,,,,,"강원특별자치도 내수면자원센터 주관으로
인제군 남면 소양호 일원에 동자개 종자 55,000미 무상방류"
2023-08-25 ~ 2023-08-25,강원특별자치도 인제군,대농갱이,무상방류,50000,마리,0,,0,0,0,0,0,0,0,0,0,0,0,0,전장 5,,지자체사업/수산종자관리사업,무상방류,박수용,033-460-4712,강원특별자치도 인제군 남면 빙어마을길 48-12,,,,,"강원특별자치도 내수면자원센터 주관으로
인제군 남면 소양호 일원에 대농갱이 종자 5만미 방류"
2023-07-13 ~ 2023-07-13,충청남도 당진시,참게,매입방류,122449,마리,0,,0,0,27000,0,3000,0,30000,0,0,30000,245,250,,,지자체사업/수산종자관리사업,수산종자매입방류,이상민,041-350-4272,충청남도 당진시 우강면 신촌리 874,,,,,
2023-06-15 ~ 2023-06-15,충청남도 당진시,뱀장어,매입방류,10514,마리,0,,0,0,15930,0,37170,0,53100,0,0,53100,5050.49,5500,,,지자체사업/수산종자관리사업,내수면 우량종자 방류,이상민,041-350-4272,충청남도 당진시 대호지면 대촌길 143-53,,,,,
2023-06-15 ~ 2023-06-15,충청남도 당진시,뱀장어,매입방류,9900,마리,0,,0,0,0,0,50000,0,50000,0,0,50000,5050.49,5500,,,지자체사업/수산종자관리사업,내수면 자원조성,이상민,041-350-4272,충청남도 당진시 대호지면 대촌길 143-53,,,,,
2023-07-03 ~ 2023-07-03,충청남도 당진시,동자개,매입방류,111112,마리,0,,0,0,27000,0,3000,0,30000,0,0,30000,270,280,,,지자체사업/수산종자관리사업,수산종자매입방류,이상민,041-350-4272,충청남도 당진시 대호지면 대촌길 143-53,,,,,
2023-06-28 ~ 2023-06-15,충청남도 당진시,메기,매입방류,137932,마리,0,,0,0,18000,0,2000,0,20000,0,0,20000,145,150,,,지자체사업/수산종자관리사업,수산종자매입방류,이상민,041-350-4272,충청남도 당진시 석문면 교로리 2888,,,,,
2023-07-07 ~ 2023-07-07,충청남도 당진시,붕어,매입방류,175439,마리,0,,0,0,18000,0,2000,0,20000,0,0,20000,114,120,,,지자체사업/수산종자관리사업,수산종자매입방류,이상민,041-350-4272,충청남도 당진시 석문면 삼화리 1431,,,,,
2023-07-19 ~ 2023-07-19,충청남도 당진시,조피볼락,매입방류,145455,마리,0,,0,0,0,0,40000,0,40000,0,0,40000,275,290,전장 6.65,2.8~5.16,지자체사업/수산종자관리사업,수산종자매입방류,육태영,041-350-4272,대한민국,,,,,"조피볼락 매입방류 1456,455마리

충남 당진시 석문면 교로리, 장고항리 해상"
2023-07-25 ~ 2023-07-25,충청남도 당진시,감성돔,매입방류,132276,마리,0,,0,0,45000,0,5000,0,50000,0,0,50000,378,400,전장 5.92,1.56~3.96,지자체사업/수산종자관리사업,수산종자매입방류,육태영,041-350-4272,대한민국,,,,,"감성돔 매입방류 132,276마리

충남 당진시 석문면 난지도리, 송산면 가곡리 해상 방류"
2023-06-21 ~ 2023-06-21,충청남도 당진시,참돔,매입방류,344828,마리,0,,0,0,108000,0,12000,0,120000,0,0,120000,348,400,전장 5.46,1.6~2.8,지자체사업/수산종자관리사업,수산종자매입방류,육태영,041-350-4272,충청남도 당진시 석문면 교로리,,,,,"참돔 매입방류 344,828마리
충남 당진시 석문면 난지도리, 교로리, 장고항리, 송산면 가곡리 해상"
2023-07-27 ~ 2023-07-27,경상남도 수산자원연구소,감성돔,생산방류,30000,마리,0,,0,0,0,0,0,0,0,0,0,0,0,0,전장 9.8,,기타 지자체사업,기타 지자체사업,박민규,055-254-3438,경상남도 통영시 산양읍 풍화리 산370-2,,,,,
2023-07-27 ~ 2023-07-27,경상남도 수산자원연구소,참돔,생산방류,50000,마리,0,,0,0,0,0,0,0,0,0,0,0,0,0,전장 5,~,기타 지자체사업,기타 지자체사업,박민규,055-254-3438,경상남도 통영시 산양읍 풍화리 산370-2,,,,,
2023-08-22 ~ 2023-08-22,경상남도 수산자원연구소,전어,생산방류,100000,마리,0,,0,0,0,0,0,0,0,0,0,0,0,0,전장 5,,기타 지자체사업,기타 지자체사업,박민규,055-254-3438,경상남도 창원시 진해구 웅천동 45-2,,,,,
2023-06-19 ~ 2023-09-16,경기도 시흥시,동죽,매입방류,6414000,마리,32070,kg,0,0,0,0,80000,0,80000,0,0,80000,2495,2763,각장 3,5~5,지자체사업/수산종자관리사업,수산종자매입방류,홍지선,031-310-2378,경기도 시흥시 정왕동,,,,,
2023-07-07 ~ 2023-07-07,경기도 시흥시,넙치,매입방류,1283759,마리,0,,0,0,60000,0,240000,0,300000,0,0,300000,263.77,330.03,전장 7,2.45~2.45,지자체사업/수산종자관리사업,수산종자매입방류,홍지선,031-310-2378,경기도 시흥시 오이도(정왕동) 연안,,,,,
2023-05-24 ~ 2023-05-24,강원특별자치도 홍천군,미유기,무상방류,40000,마리,0,,0,0,0,0,0,0,0,0,0,0,0,0,전장 5,,기타 지자체사업,기타 지자체사업,허지영,033-430-2714,강원특별자치도 홍천군 내촌면 와야리 153,,,,,강원특별자치도 미유기 어린고기 무상제공
2023-09-15 ~ 2023-09-15,강원특별자치도 홍천군,동자개,무상방류,50000,마리,0,,0,0,0,0,0,0,0,0,0,0,0,0,전장 4,,기타 지자체사업,기타 지자체사업,허지영,033-430-2714,강원특별자치도 홍천군 북방면 하화계리 573-6,,,,,강원특별자치도 동자개 어린고기 무상제공
2023-08-30 ~ 2023-08-29,강원특별자치도 홍천군,대농갱이,무상방류,50000,마리,0,,0,0,0,0,0,0,0,0,0,0,0,0,전장 5,,기타 지자체사업,기타 지자체사업,허지영,033-430-2714,강원특별자치도 홍천군 북방면 굴지강변로 556-20,,,,,강원특별자치도 대농갱이 어린고기 무상제공
2023-07-28 ~ 2023-07-28,강원특별자치도 홍천군,뱀장어,무상방류,12000,마리,0,,0,0,0,0,0,0,0,0,0,0,0,0,전장 10,,기타 지자체사업,기타 지자체사업,허지영,033-430-2714,강원특별자치도 홍천군 서면 모곡리 산234,,,,,강원특별자치도 뱀장어 어린고기 무상제공
2023-01-01 ~ 2023-12-31,강원특별자치도 홍천군,붕어,매입방류,189934,마리,0,,0,0,16800,0,3200,0,20000,0,0,20000,105.3,117,전장 4,,지자체사업/수산종자관리사업,수산종자매입방류,허지영,033-430-2714,강원특별자치도 홍천군 홍천읍 갈마곡리 452-1,,--,,,2023년 수산종자 매입방류 붕어 어린고기 방류
2023-01-01 ~ 2023-12-31,강원특별자치도 홍천군,동자개,매입방류,70177,마리,0,,0,0,16800,0,3200,0,20000,0,0,20000,285,315,전장 4,,지자체사업/수산종자관리사업,수산종자매입방류,허지영,033-430-2714,강원특별자치도 홍천군 북방면 굴지리 200-1,,--,,,2023년 수산종자 매입방류 동자개 어린고기 방류
2023-01-01 ~ 2023-12-31,강원특별자치도 홍천군,쏘가리,매입방류,15790,마리,0,,0,0,12600,0,2400,0,15000,0,0,15000,950,1048,전장 3,,지자체사업/수산종자관리사업,수산종자매입방류,허지영,033-430-2714,강원특별자치도 홍천군 남면 남노일리 28,,--,,,2023년 수산종자 매입방류 쏘가리 어린고기 방류
2023-07-15 ~ 2023-07-15,인천광역시 옹진군,넙치,매입방류,842556,마리,0,,0,0,0,0,250000,0,250000,0,0,250000,318.4,398,전장 6.62,2.11~2.11,지자체사업/수산종자관리사업,수산종자매입방류,최혜영,032-899-2743,인천광역시 옹진군 자월면 자월리 ,,,,,"옹진군 덕적면 소야어촌계 : 168,293마리
옹진군 덕적면 울도어촌계 : 168,151마리
옹진군 덕적면 지도어촌계 : 168,293마리
옹진군 자월면 자월어촌계 : 169,099마리
옹진군 영흥면 내리어촌계 : 168,720마리"
2023-04-26 ~ 2023-04-26,한국수산자원공단 서해본부,점농어,매입방류,231847,마리,0,,0,0,26250,0,109234,0,135484,0,0,135484,584.37,684,전장 6.0,1.9~3.9,지자체사업/수산종자관리사업,수산종자매입방류,김민석,063-440-2628,경기도 화성시 서신면 백미리,,,,,정확한 방류 장소는 첨부파일 참조
2023-07-08 ~ 2023-07-08,인천광역시 옹진군,넙치,매입방류,503847,마리,0,,0,0,0,0,150000,0,150000,0,0,150000,334.06,398,전장 6.57,2.29~2.39,지자체사업/수산종자관리사업,수산종자매입방류,최혜영,032-899-2743,인천광역시 옹진군 대청면 대청리,,,,,"옹진군 대청면 선진어촌계 해역 : 168,451마리 방류
옹진군 연평면 연평어촌계 해역 : 166,443마리 방류
옹진군 연평면 소연평어촌계 해역 : 168,953마리 방류"
2023-09-14 ~ 2023-09-14,강원특별자치도 춘천시,동자개,무상방류,50000,마리,0,,0,0,0,0,0,0,0,0,0,0,0,0,전장 5,,기타 지자체사업,기타 지자체사업,박미경,033-250-3417,강원특별자치도 춘천시 사북면 원평리 165-2,,,,,"- 주관: 강원특별자치도 내수면자원센터
- 방류일: 2023.9.14.(목)
- 방류량: 50,000마리
- 방류지역: 춘천호(사북면 원평리 165-2)"
2023-01-01 ~ 2023-12-31,경상북도 울진군,넙치,매입방류,269231,마리,0,,0,0,112000,0,28000,0,140000,0,0,140000,550,520,전장 6,,지자체사업/수산종자관리사업,수산종자매입방류,정연규,054-789-6452,경상북도 울진군 죽변면 봉평리,,,,,
2023-07-28 ~ 2023-07-28,한국수산자원공단 서해본부,조피볼락,매입방류,1612708,마리,0,,0,0,26250,0,320724,0,346974,0,0,346974,215.15,269,전장 6.0,2.9~5.0,지자체사업/수산종자관리사업,수산종자매입방류,김민석,063-440-2628,경기도 화성시 서신면 백미리,,,,,정확한 방류 장소는 첨부파일 참조
2023-07-11 ~ 2023-07-11,한국수산자원공단 서해본부,넙치,매입방류,1173510,마리,0,,0,0,26250,0,289248,0,315498,0,0,315498,268.85,336,전장 6.0,1.4~2.2,지자체사업/수산종자관리사업,수산종자매입방류,김민석,063-440-2628,경기도 화성시 서신면 백미리,,,,,정확한 방류 장소는 첨부파일 참조
2023-07-27 ~ 2023-07-27,한국수산자원공단 서해본부,꽃게,매입방류,833748,마리,0,,0,0,26250,0,109234,0,135484,0,0,135484,162.5,194.32,갑폭 1.0,0.06~0.06,지자체사업/수산종자관리사업,수산종자매입방류,김민석,063-440-2628,경기도 화성시 서신면 백미리,,,,,정확한 방류장소는 첨부파일 참조
2023-09-12 ~ 2023-09-12,강원특별자치도 춘천시,동자개,매입방류,53681,마리,0,,0,0,0,0,15000,0,15000,0,0,15000,284,315.62,전장 5,0.83~0.96,지자체사업/수산종자관리사업,2023년 내수면 향토어종 치어 방류,박미경,033-250-3417,강원특별자치도 춘천시 북산면 오항리 98,,,,,"- 방류품종: 동자개
- 구입금액: 15,000천원(시비)
- 종자 생산 업체: 정일수산(춘천시 동면 가산로 209)
- 업체 보유량: 500,106마리
- 소양호, 춘천호, 청평호, 홍천강 일원"
2023-06-27 ~ 2023-06-27,전북특별자치도 부안군,넙치,매입방류,484262,마리,0,,0,0,160000,0,40000,0,200000,0,0,200000,450,450,,2~2.66,지자체사업/수산종자관리사업,수산종자매입방류,이상진,063-580-4274,부안군 변산면 격포리 연안,,,,,
2023-07-24 ~ 2023-07-24,서천서부수산업협동조합,넙치,매입방류,194500,마리,0,,0,0,0,0,0,0,0,70000,0,70000,469,469,전장 6,2.4~2.78,기타 지자체사업,기타 지자체사업,서동준,041-952-1863,충청남도 서천군 서면 마량리,,,,,
2023-07-19 ~ 2023-07-19,충청남도 당진시,넙치,매입방류,566876,마리,0,,0,0,162000,0,18000,0,180000,0,0,180000,317,380,전장 7.35,1.63~4.43,지자체사업/수산종자관리사업,수산종자매입방류,육태영,041-350-4272,대한민국 당진시 석문면 난지도리 등,,,,,"넙치 종자 매입 방류 566,876마리
석문면 난지도리, 교로리 장고항리, 송산면 가곡리 해상"
2023-01-01 ~ 2023-12-31,강원특별자치도 춘천시,대농갱이,매입방류,59923,마리,0,,0,0,16800,0,3200,0,20000,0,0,20000,337,363.16,전장 7,2.5~2.73,지자체사업/수산종자관리사업,수산종자매입방류,박미경,033-250-3417,강원특별자치도 춘천시 북산면 오항리 98,,,,,"- 방류품종: 대농갱이
- 종자 생산 업체: 발산수산(춘천시 남면 발산리 649-1)
- 업체 보유량: 436,480마리
- 방류수역: 소양호, 춘천호, 청평호, 홍천강 일원"
2023-09-15 ~ 2023-09-15,경상남도 통영시,보리새우,매입방류,318979,마리,0,,0,0,18000,0,2000,0,20000,0,0,20000,62.7,66,전장 1.2,,지자체사업/수산종자관리사업,수산종자매입방류,정성욱,055-650-5163,경상남도 통영시 용남면 장평리,,,,,
2023-09-15 ~ 2023-09-15,경상남도 통영시,보리새우,매입방류,318980,마리,0,,0,0,18000,0,2000,0,20000,0,0,20000,62.7,66,전장 1.2,,지자체사업/수산종자관리사업,수산종자매입방류,정성욱,055-650-5163,경상남도 통영시 용남면 장평리,,,,,
2023-09-13 ~ 2023-09-13,경상남도 수산자원연구소 민물고기연구센터,다슬기,생산방류,50000,마리,0,,0,0,0,0,0,0,0,0,0,0,0,0,각장 0.7,,기타 지자체사업,기타 지자체사업,김은지,055-254-3453,경상남도 산청군 금서면 매촌리 1242-1,,,,,
2023-09-02 ~ 2023-09-10,전북특별자치도 무주군 ,쏘가리,매입방류,10000,마리,0,,0,0,8000,0,2000,0,10000,0,0,10000,1000,1000,,,지자체사업/수산종자관리사업,수산종자매입방류,한홍비,063-320-2827,전라북도 무주군 무주읍 읍내리 1395,,,,,
2023-09-02 ~ 2023-09-10,전북특별자치도 무주군 ,동자개,매입방류,10000,마리,0,,0,0,5000,0,1250,0,6250,0,0,6250,250,250,,,지자체사업/수산종자관리사업,수산종자매입방류,한홍비,063-320-2827,전라북도 무주군 무주읍 읍내리 1395,,,,,
2023-09-02 ~ 2023-09-10,전북특별자치도 무주군 ,메기,매입방류,10000,마리,0,,0,0,3000,0,750,0,3750,0,0,3750,150,250,,,지자체사업/수산종자관리사업,수산종자매입방류,한홍비,063-320-2827,전라북도 무주군 무주읍 읍내리 1395,,,,,
2023-01-01 ~ 2023-12-31,강원특별자치도 화천군,메기,매입방류,54054,마리,0,,0,0,8400,0,1600,0,10000,0,0,10000,185,192.95,전장 10,2.9~2.7,지자체사업/수산종자관리사업,수산종자매입방류,김충권,033-440-2946,강원특별자치도 화천군 화천읍 하리 172,,,,,2023년 수산종자 매입방류(메기)
2023-06-20 ~ 2023-06-20,강원특별자치도 화천군,뱀장어,매입방류,3733,마리,0,,0,0,16800,0,3200,0,20000,0,0,20000,5372.62,5792.91,전장 10,3.2~3.5,지자체사업/수산종자관리사업,수산종자매입방류,김충권,033-440-2946,강원특별자치도 화천군 화천읍 하리 172,,,,,2023년 수산종자 매입방류(뱀장어)
2023-06-20 ~ 2023-06-20,강원특별자치도 화천군,쏘가리,매입방류,20617,마리,0,,0,0,16800,0,3200,0,20000,0,0,20000,970.08,1048.71,전장 4,0.25~0.25,지자체사업/수산종자관리사업,수산종자매입방류,김충권,033-440-2946,강원특별자치도 화천군 화천읍 하리 172,,,,,2023년 수산종자 매입방류(쏘가리)
2023-06-28 ~ 2023-06-28,인천광역시 수산자원연구소,갑오징어,생산방류,89000,마리,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,지자체사업/수산종자관리사업,수산종자 생산방류,황인기,032-440-6418,대한민국,,,,,
2023-08-02 ~ 2023-08-02,인천광역시 수산자원연구소,참조기,생산방류,200000,마리,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,지자체사업/수산종자관리사업,수산종자 생산방류,황인기,032-440-6418,인천광역시 옹진군 연평면 연평리,,,,,
2023-07-03 ~ 2023-07-03,인천광역시 수산자원연구소,주꾸미,생산방류,150000,마리,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,지자체사업/수산종자관리사업,수산종자 생산방류,황인기,032-440-6418,인천광역시 강화군 서도면 주문도리,,,,,
